"MovieID","Title","Genres","Year","Avg","Count","Valid","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film_Noir","Horror","Musical","Mystery","Romance","Sci_Fi","Thriller","War","Western"
1773,"Tokyo Fist (1995)","Action|Drama",1995,2.5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1774,"Mass Transit (1998)","Comedy|Drama",1998,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1776,"Ride (1998)","Drama",1998,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1777,"Wedding Singer, The (1998)","Comedy|Romance",1998,3.48954895489549,909,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1779,"Sphere (1998)","Adventure|Sci_Fi|Thriller",1998,2.66358595194085,541,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1780,"Ayn Rand: A Sense of Life (1997)","Documentary",1997,4.125,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1781,"Further Gesture, A (1996)","Drama",1996,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1782,"Little City (1998)","Comedy|Romance",1998,2.5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1783,"Palmetto (1998)","Film_Noir|Mystery|Thriller",1998,2.92727272727273,220,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1784,"As Good As It Gets (1997)","Comedy|Drama",1997,3.9501404494382,1424,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1785,"King of New York (1990)","Action|Crime",1990,3.38888888888889,180,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)","Documentary",1998,3.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1788,"Men With Guns (1997)","Action|Drama",1997,3.95604395604396,91,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1789,"Sadness of Sex, The (1995)","Drama",1995,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1791,"Twilight (1998)","Crime|Drama",1998,2.9622641509434,53,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1792,"U.S. Marshalls (1998)","Action|Thriller",1998,3.171875,448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1793,"Welcome to Woop-Woop (1997)","Comedy",1997,2.38461538461538,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,"Love and Death on Long Island (1997)","Comedy|Drama",1997,3.43046357615894,151,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1795,"Callejón de los milagros, El (1995)","Drama",1995,4.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1796,"In God's Hands (1998)","Action|Drama",1998,2.4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1797,"Everest (1998)","Documentary",1998,4.0059880239521,167,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1798,"Hush (1998)","Thriller",1998,2.57142857142857,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1799,"Suicide Kings (1997)","Crime|Drama",1997,3.4131455399061,213,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1801,"Man in the Iron Mask, The (1998)","Action|Drama|Romance",1998,3.04347826086957,391,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1804,"Newton Boys, The (1998)","Crime|Drama",1998,3.03361344537815,119,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1805,"Wild Things (1998)","Crime|Drama|Mystery|Thriller",1998,3.44568690095847,626,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1806,"Paulie (1998)","Adventure|Children|Comedy",1998,2.89285714285714,168,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"Cool Dry Place, A (1998)","Drama",1998,3.41176470588235,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1809,"Hana-bi (1997)","Comedy|Crime|Drama",1997,3.80555555555556,36,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1810,"Primary Colors (1998)","Drama",1998,3.55807365439094,353,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1811,"Niagara, Niagara (1997)","Drama",1997,3.69230769230769,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1812,"Wide Awake (1998)","Children|Comedy|Drama",1998,3.47727272727273,44,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1814,"Price Above Rubies, A (1998)","Drama",1998,3.36,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1815,"Eden (1997)","Drama",1997,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1816,"Two Girls and a Guy (1997)","Comedy|Drama",1997,2.96039603960396,101,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1817,"No Looking Back (1998)","Comedy|Drama|Romance",1998,3,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1819,"Storefront Hitchcock (1997)","Drama",1997,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1820,"Proposition, The (1998)","Drama",1998,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1821,"Object of My Affection, The (1998)","Comedy|Romance",1998,3.19431279620853,211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1822,"Meet the Deedles (1998)","Children|Comedy",1998,2.04761904761905,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,"Homegrown (1998)","Comedy|Thriller",1998,3.36538461538462,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,"Player's Club, The (1998)","Action|Drama",1998,2.66666666666667,33,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1826,"Barney's Great Adventure (1998)","Adventure|Children",1998,1.55,40,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,"Big One, The (1997)","Comedy|Documentary",1997,4,102,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1829,"Chinese Box (1997)","Drama|Romance",1997,3,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1830,"Follow the Bitch (1998)","Comedy",1998,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,"Lost in Space (1998)","Action|Sci_Fi|Thriller",1998,2.58470764617691,667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1832,"Heaven's Burning (1997)","Action|Drama",1997,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1833,"Mercury Rising (1998)","Action|Drama|Thriller",1998,3.00378787878788,264,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1834,"Spanish Prisoner, The (1997)","Drama|Thriller",1997,3.93914807302231,493,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1835,"City of Angels (1998)","Romance",1998,3.2896174863388,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1836,"Last Days of Disco, The (1998)","Drama",1998,3.31111111111111,135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1837,"Odd Couple II, The (1998)","Comedy",1998,2.6875,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,"My Giant (1998)","Comedy",1998,2.26086956521739,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,"He Got Game (1998)","Drama",1998,3.38125,160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1841,"Gingerbread Man, The (1998)","Drama|Thriller",1998,2.94736842105263,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1842,"Illtown (1996)","Crime|Drama",1996,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1843,"Slappy and the Stinkers (1998)","Children|Comedy",1998,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,"Live Flesh (1997)","Drama",1997,3.86206896551724,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1845,"Zero Effect (1998)","Comedy|Thriller",1998,3.75083056478405,301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1846,"Nil By Mouth (1997)","Drama",1997,3.25,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1847,"Ratchet (1996)","Drama|Thriller",1996,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1848,"Borrowers, The (1997)","Adventure|Children|Comedy|Fantasy",1997,3.04519774011299,177,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1849,"Prince Valiant (1997)","Adventure",1997,2.57142857142857,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,"I Love You, Don't Touch Me! (1998)","Drama|Romance",1998,2.84615384615385,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1851,"Leather Jacket Love Story (1997)","Drama|Romance",1997,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1852,"Love Walked In (1998)","Drama|Thriller",1998,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)","Comedy",1997,2,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,"Kissing a Fool (1998)","Comedy|Romance",1998,3.02083333333333,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1855,"Krippendorf's Tribe (1998)","Comedy",1998,2.39814814814815,108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,"Kurt & Courtney (1998)","Documentary|Musical",1998,3.05555555555556,72,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1857,"Real Blonde, The (1997)","Comedy",1997,3.08333333333333,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,"Mr. Nice Guy (1997)","Action|Comedy",1997,3.26744186046512,172,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,"Taste of Cherry (1997)","Drama",1997,3.53125,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1860,"Character (Karakter) (1997)","Drama",1997,3.77272727272727,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1861,"Junk Mail (1997)","Comedy|Thriller",1997,3.33333333333333,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1862,"Species II (1998)","Horror|Sci_Fi",1998,2.05050505050505,198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1863,"Major League: Back to the Minors (1998)","Comedy",1998,2.21830985915493,142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,"Sour Grapes (1998)","Comedy",1998,2.72727272727273,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,"Wild Man Blues (1998)","Documentary",1998,3.55555555555556,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1866,"Big Hit, The (1998)","Action|Comedy",1998,3.08994708994709,189,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,"Tarzan and the Lost City (1998)","Action|Adventure",1998,2.42105263157895,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,"Truce, The (1996)","Drama|War",1996,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1869,"Black Dog (1998)","Action|Thriller",1998,2.31372549019608,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1870,"Dancer, Texas Pop. 81 (1998)","Comedy|Drama",1998,3.51388888888889,72,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1871,"Friend of the Deceased, A (1997)","Comedy|Drama",1997,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1872,"Go Now (1995)","Drama",1995,3.2,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1873,"Misérables, Les (1998)","Drama",1998,3.76061776061776,259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1874,"Still Breathing (1997)","Comedy|Romance",1997,3.37037037037037,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1875,"Clockwatchers (1997)","Comedy",1997,3.40243902439024,164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,"Deep Impact (1998)","Action|Drama|Sci_Fi|Thriller",1998,3.16648044692737,895,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1877,"Little Men (1998)","Drama",1998,2.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1878,"Woo (1998)","Comedy|Romance",1998,2,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1879,"Hanging Garden, The (1997)","Drama",1997,3.90909090909091,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1880,"Lawn Dogs (1997)","Drama",1997,3.42307692307692,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1881,"Quest for Camelot (1998)","Adventure|Animation|Children|Fantasy",1998,2.77941176470588,68,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1882,"Godzilla (1998)","Action|Sci_Fi",1998,2.32464929859719,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1883,"Bulworth (1998)","Comedy",1998,3.43524096385542,664,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,"Fear and Loathing in Las Vegas (1998)","Comedy|Drama",1998,3.34563758389262,298,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1885,"Opposite of Sex, The (1998)","Comedy|Drama",1998,3.69243421052632,608,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1886,"I Got the Hook Up (1998)","Comedy",1998,2.75,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,"Almost Heroes (1998)","Adventure|Comedy",1998,2.48333333333333,60,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,"Hope Floats (1998)","Comedy|Drama|Romance",1998,2.99483204134367,387,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1889,"Insomnia (1997)","Thriller",1997,3.87755102040816,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,"Little Boy Blue (1997)","Drama",1997,2.42857142857143,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1891,"Ugly, The (1997)","Horror|Thriller",1997,1.88888888888889,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1892,"Perfect Murder, A (1998)","Mystery|Thriller",1998,3.3715710723192,401,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1893,"Beyond Silence (1996)","Drama",1996,3.76190476190476,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1894,"Six Days Seven Nights (1998)","Adventure|Comedy|Romance",1998,2.91082802547771,471,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1895,"Can't Hardly Wait (1998)","Comedy|Drama|Romance",1998,3.23856209150327,306,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1896,"Cousin Bette (1998)","Comedy",1998,3.1063829787234,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,"High Art (1998)","Drama|Romance",1998,3.50375939849624,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1898,"Land Girls, The (1998)","Drama|War",1998,3.64285714285714,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1899,"Passion in the Desert (1998)","Adventure|Drama",1998,3.2,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)","Drama",1997,4.16393442622951,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1901,"Dear Jesse (1997)","Documentary",1997,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1902,"Dream for an Insomniac (1996)","Drama|Romance",1996,3.1,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1903,"Hav Plenty (1997)","Comedy",1997,3.33333333333333,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,"Henry Fool (1997)","Comedy|Drama",1997,3.48672566371681,113,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1905,"Marie Baie Des Anges (1997)","Drama",1997,1.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1906,"Mr. Jealousy (1997)","Comedy|Romance",1997,3.21875,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,"Mulan (1998)","Animation|Children",1998,3.74285714285714,490,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,"Resurrection Man (1998)","Drama|Thriller",1998,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1909,"X-Files: Fight the Future, The (1998)","Mystery|Sci_Fi|Thriller",1998,3.4929718875502,996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1910,"I Went Down (1997)","Action|Comedy|Crime",1997,3.75609756097561,41,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1911,"Doctor Dolittle (1998)","Comedy",1998,2.92979127134725,527,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,"Out of Sight (1998)","Action|Crime|Romance",1998,3.79735682819383,908,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1913,"Picnic at Hanging Rock (1975)","Drama|Mystery",1975,3.82634730538922,167,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1914,"Smoke Signals (1998)","Comedy|Drama",1998,3.80913978494624,372,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1915,"Voyage to the Beginning of the World (1997)","Drama",1997,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1916,"Buffalo 66 (1998)","Action|Comedy|Drama",1998,3.50564971751412,354,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1917,"Armageddon (1998)","Action|Adventure|Sci_Fi|Thriller",1998,3.19189189189189,1110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1918,"Lethal Weapon 4 (1998)","Action|Comedy|Crime|Drama",1998,3.14050822122571,669,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1919,"Madeline (1998)","Children|Comedy",1998,3.17241379310345,116,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,"Small Soldiers (1998)","Animation|Children|Fantasy|War",1998,2.81043956043956,364,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1921,"Pi (1998)","Sci_Fi|Thriller",1998,3.79119086460033,613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1922,"Whatever (1998)","Drama",1998,3.42307692307692,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1923,"There's Something About Mary (1998)","Comedy",1998,3.90444930707513,1371,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,"Plan 9 from Outer Space (1958)","Horror|Sci_Fi",1958,2.63453815261044,249,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1925,"Wings (1927)","Drama|Romance|War",1927,3.88888888888889,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1926,"Broadway Melody, The (1929)","Musical",1929,3.1875,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1927,"All Quiet on the Western Front (1930)","War",1930,4.19402985074627,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1928,"Cimarron (1931)","Western",1931,3.37931034482759,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,"Grand Hotel (1932)","Drama",1932,3.78571428571429,84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1930,"Cavalcade (1933)","Drama",1933,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1931,"Mutiny on the Bounty (1935)","Adventure",1935,4.03111111111111,225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,"Great Ziegfeld, The (1936)","Musical",1936,3.27777777777778,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1933,"Life of Émile Zola, The (1937)","Drama",1937,3.38095238095238,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1934,"You Can't Take It With You (1938)","Comedy",1938,4.01298701298701,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,"How Green Was My Valley (1941)","Drama",1941,4.02803738317757,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1936,"Mrs. Miniver (1942)","Drama|War",1942,3.8780487804878,82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1937,"Going My Way (1944)","Comedy",1944,3.73015873015873,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,"Lost Weekend, The (1945)","Drama",1945,3.90983606557377,122,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1939,"Best Years of Our Lives, The (1946)","Drama|War",1946,4.1228813559322,236,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1940,"Gentleman's Agreement (1947)","Drama",1947,3.89010989010989,91,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1941,"Hamlet (1948)","Drama",1948,3.80530973451327,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1942,"All the King's Men (1949)","Drama",1949,4.03361344537815,119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1943,"Greatest Show on Earth, The (1952)","Drama",1952,3.27868852459016,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1944,"From Here to Eternity (1953)","Drama|Romance|War",1953,4.09615384615385,364,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1945,"On the Waterfront (1954)","Crime|Drama",1954,4.26974951830443,519,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1946,"Marty (1955)","Drama|Romance",1955,3.97560975609756,205,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1947,"West Side Story (1961)","Musical|Romance",1961,4.05781865965834,761,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1948,"Tom Jones (1963)","Comedy",1963,3.85858585858586,198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,"Man for All Seasons, A (1966)","Drama",1966,4.23287671232877,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950,"In the Heat of the Night (1967)","Drama|Mystery",1967,4.12931034482759,348,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1951,"Oliver! (1968)","Musical",1968,3.69483568075117,213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1952,"Midnight Cowboy (1969)","Drama",1969,4.1131221719457,663,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1953,"French Connection, The (1971)","Action|Crime|Drama|Thriller",1971,4.09872241579559,861,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1954,"Rocky (1976)","Action|Drama",1976,3.94331266607617,1129,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,"Kramer Vs. Kramer (1979)","Drama",1979,3.79646017699115,452,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,"Ordinary People (1980)","Drama",1980,3.99013806706114,507,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,"Chariots of Fire (1981)","Drama",1981,3.79652996845426,634,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,"Terms of Endearment (1983)","Comedy|Drama",1983,3.60754716981132,530,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,"Out of Africa (1985)","Drama|Romance",1985,3.65335463258786,626,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1960,"Last Emperor, The (1987)","Drama|War",1987,3.97641509433962,636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1961,"Rain Man (1988)","Drama",1988,4.05338345864662,1330,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1962,"Driving Miss Daisy (1989)","Drama",1989,3.87730061349693,652,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,"Take the Money and Run (1969)","Comedy",1969,4.0515873015873,252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,"Klute (1971)","Drama|Mystery",1971,3.80794701986755,302,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1965,"Repo Man (1984)","Comedy|Sci_Fi",1984,3.68308921438083,751,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,"Metropolitan (1990)","Comedy",1990,3.64646464646465,198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,"Labyrinth (1986)","Adventure|Children|Fantasy",1986,3.63718411552347,554,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1968,"Breakfast Club, The (1985)","Comedy|Drama",1985,3.87979207277453,1539,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)","Horror",1985,2.32116788321168,274,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)","Horror",1987,2.64179104477612,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)","Horror",1988,2.2396694214876,242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
